Time_s,Displacement_Linear_m,Displacement_Sine_m,Displacement_Exp_m,Displacement_Poly5_m
16.76,5.761349999999129,5.790039846763555,5.825792873310451,5.761349999999129
16.762,5.762049999999129,5.790739846763555,5.826492873310451,5.762049999999129
16.764,5.762749999999129,5.791439846763555,5.827192873310451,5.762749999999129
16.766,5.763449999999128,5.792139846763555,5.82789287331045,5.763449999999128
16.768,5.764149999999129,5.792839846763554,5.82859287331045,5.764149999999129
16.77,5.764849999999128,5.793539846763554,5.82929287331045,5.764849999999128
16.772,5.765549999999128,5.794239846763554,5.82999287331045,5.765549999999128
16.774,5.766249999999128,5.794939846763554,5.83069287331045,5.766249999999128
16.776,5.766949999999127,5.795639846763554,5.83139287331045,5.766949999999127
16.778,5.7676499999991275,5.796339846763553,5.832092873310449,5.7676499999991275
16.78,5.768349999999128,5.797039846763553,5.832792873310449,5.768349999999128
16.782,5.769049999999127,5.7977398467635535,5.833492873310449,5.769049999999127
16.784,5.769749999999127,5.798439846763553,5.834192873310449,5.769749999999127
16.786,5.770449999999127,5.799139846763553,5.834892873310449,5.770449999999127
16.788,5.7711499999991265,5.799839846763553,5.835592873310448,5.7711499999991265
16.79,5.771849999999127,5.800539846763552,5.836292873310448,5.771849999999127
16.792,5.772549999999126,5.801239846763552,5.836992873310448,5.772549999999126
16.794,5.773249999999126,5.801939846763552,5.837692873310448,5.773249999999126
16.796,5.773949999999126,5.802639846763552,5.838392873310448,5.773949999999126
16.798,5.774649999999125,5.803339846763552,5.839092873310448,5.774649999999125
16.8,5.775349999999126,5.804039846763551,5.839792873310447,5.775349999999126
16.802,5.776049999999126,5.804739846763551,5.840492873310447,5.776049999999126
16.804,5.776749999999125,5.8054398467635515,5.841192873310447,5.776749999999125
16.806,5.777449999999125,5.806139846763551,5.841892873310447,5.777449999999125
16.808,5.778149999999125,5.806839846763551,5.842592873310447,5.778149999999125
16.81,5.7788499999991245,5.80753984676355,5.843292873310446,5.7788499999991245
16.812,5.779549999999125,5.80823984676355,5.843992873310446,5.779549999999125
16.814,5.780249999999124,5.8089398467635505,5.844692873310446,5.780249999999124
16.816,5.780949999999124,5.80963984676355,5.845392873310446,5.780949999999124
16.818,5.781649999999124,5.81033984676355,5.846092873310446,5.781649999999124
16.82,5.7823499999991235,5.81103984676355,5.846792873310446,5.7823499999991235
16.822,5.783049999999124,5.811739846763549,5.847492873310445,5.783049999999124
16.824,5.783749999999124,5.812439846763549,5.848192873310445,5.783749999999124
16.826,5.784449999999123,5.81313984676355,5.848892873310445,5.784449999999123
16.828,5.785149999999123,5.813839846763549,5.849592873310445,5.785149999999123
16.83,5.785849999999122,5.814539846763549,5.850292873310445,5.785849999999122
16.832,5.786549999999123,5.815239846763548,5.850992873310444,5.786549999999123
16.834,5.787249999999123,5.815939846763548,5.851692873310444,5.787249999999123
16.836,5.787949999999122,5.8166398467635485,5.852392873310444,5.787949999999122
16.838,5.788649999999122,5.817339846763548,5.853092873310444,5.788649999999122
16.84,5.789349999999122,5.818039846763548,5.853792873310444,5.789349999999122
16.842,5.7900499999991215,5.818739846763548,5.854492873310444,5.7900499999991215
16.844,5.790749999999122,5.819439846763547,5.855192873310443,5.790749999999122
16.846,5.791449999999122,5.8201398467635475,5.855892873310443,5.791449999999122
16.848,5.792149999999121,5.820839846763547,5.856592873310443,5.792149999999121
16.85,5.792849999999121,5.821539846763547,5.857292873310443,5.792849999999121
16.852,5.7935499999991205,5.822239846763547,5.857992873310443,5.7935499999991205
16.854,5.794249999999121,5.822939846763546,5.858692873310442,5.794249999999121
16.856,5.794949999999121,5.823639846763546,5.859392873310442,5.794949999999121
16.858,5.79564999999912,5.8243398467635465,5.8600928733104425,5.79564999999912
16.86,5.79634999999912,5.825039846763546,5.860792873310442,5.79634999999912
16.862,5.79704999999912,5.825739846763546,5.861492873310442,5.79704999999912
16.864,5.7977499999991196,5.826439846763546,5.862192873310441,5.7977499999991196
16.866,5.79844999999912,5.827139846763545,5.862892873310441,5.79844999999912
16.868,5.799149999999119,5.8278398467635455,5.863592873310441,5.799149999999119
16.87,5.799849999999119,5.828539846763545,5.864292873310441,5.799849999999119
16.872,5.800549999999119,5.829239846763545,5.864992873310441,5.800549999999119
16.874,5.8012499999991185,5.829939846763545,5.865692873310441,5.8012499999991185
16.876,5.801949999999119,5.830639846763544,5.86639287331044,5.801949999999119
16.878,5.802649999999119,5.831339846763544,5.86709287331044,5.802649999999119
16.88,5.803349999999118,5.832039846763545,5.8677928733104405,5.803349999999118
16.882,5.804049999999118,5.832739846763544,5.86849287331044,5.804049999999118
16.884,5.804749999999118,5.833439846763544,5.86919287331044,5.804749999999118
16.886,5.805449999999118,5.834139846763544,5.869892873310439,5.805449999999118
16.888,5.806149999999118,5.834839846763543,5.870592873310439,5.806149999999118
16.89,5.806849999999117,5.8355398467635435,5.8712928733104395,5.806849999999117
16.892,5.807549999999117,5.836239846763543,5.871992873310439,5.807549999999117
16.894,5.808249999999117,5.836939846763543,5.872692873310439,5.808249999999117
16.896,5.8089499999991165,5.837639846763543,5.873392873310439,5.8089499999991165
16.898,5.809649999999117,5.838339846763542,5.874092873310438,5.809649999999117
16.9,5.810349999999117,5.8390398467635425,5.874792873310438,5.810349999999117
16.902,5.811049999999116,5.839739846763543,5.875492873310438,5.811049999999116
16.904,5.811749999999116,5.840439846763542,5.876192873310438,5.811749999999116
16.906,5.8124499999991155,5.841139846763542,5.876892873310438,5.8124499999991155
16.908,5.813149999999116,5.841839846763541,5.877592873310437,5.813149999999116
16.91,5.813849999999116,5.842539846763541,5.878292873310437,5.813849999999116
16.912,5.814549999999115,5.843239846763542,5.8789928733104375,5.814549999999115
16.914,5.815249999999115,5.843939846763541,5.879692873310437,5.815249999999115
16.916,5.815949999999115,5.844639846763541,5.880392873310437,5.815949999999115
16.918,5.816649999999115,5.845339846763541,5.881092873310437,5.816649999999115
16.92,5.817349999999115,5.84603984676354,5.881792873310436,5.817349999999115
16.922,5.818049999999115,5.8467398467635405,5.8824928733104365,5.818049999999115
16.924,5.818749999999114,5.847439846763541,5.883192873310436,5.818749999999114
16.926,5.819449999999114,5.84813984676354,5.883892873310436,5.819449999999114
16.928,5.8201499999991135,5.84883984676354,5.884592873310436,5.8201499999991135
16.93,5.820849999999114,5.849539846763539,5.885292873310435,5.820849999999114
16.932,5.821549999999114,5.8502398467635395,5.885992873310435,5.821549999999114
16.934,5.822249999999113,5.85093984676354,5.886692873310436,5.822249999999113
16.936,5.822949999999113,5.851639846763539,5.887392873310435,5.822949999999113
16.938,5.823649999999113,5.852339846763539,5.888092873310435,5.823649999999113
16.94,5.824349999999113,5.853039846763539,5.888792873310434,5.824349999999113
16.942,5.825049999999113,5.853739846763538,5.889492873310434,5.825049999999113
16.944,5.825749999999112,5.854439846763539,5.8901928733104345,5.825749999999112
16.946,5.826449999999112,5.855139846763538,5.890892873310434,5.826449999999112
16.948,5.827149999999112,5.855839846763538,5.891592873310434,5.827149999999112
16.95,5.827849999999112,5.856539846763538,5.892292873310434,5.827849999999112
16.952,5.828549999999112,5.857239846763537,5.892992873310433,5.828549999999112
16.954,5.829249999999112,5.8579398467635375,5.8936928733104335,5.829249999999112
16.956,5.829949999999111,5.858639846763538,5.894392873310434,5.829949999999111
16.958,5.830649999999111,5.859339846763537,5.895092873310433,5.830649999999111
16.96,5.831349999999111,5.860039846763537,5.895792873310433,5.831349999999111
16.962,5.832049999999111,5.860739846763537,5.896492873310432,5.832049999999111
16.964,5.832749999999111,5.8614398467635365,5.897192873310432,5.832749999999111
16.966,5.83344999999911,5.862139846763537,5.8978928733104325,5.83344999999911
16.968,5.83414999999911,5.862839846763536,5.898592873310432,5.83414999999911
16.97,5.83484999999911,5.863539846763536,5.899292873310432,5.83484999999911
16.972,5.83554999999911,5.864239846763536,5.899992873310432,5.83554999999911
16.974,5.83624999999911,5.864939846763535,5.900692873310431,5.83624999999911
16.976,5.83694999999911,5.865639846763536,5.9013928733104315,5.83694999999911
16.978,5.837649999999109,5.866339846763536,5.902092873310431,5.837649999999109
16.98,5.838349999999109,5.867039846763535,5.902792873310431,5.838349999999109
16.982,5.839049999999109,5.867739846763535,5.903492873310431,5.839049999999109
16.984,5.839749999999109,5.868439846763534,5.90419287331043,5.839749999999109
16.986,5.840449999999109,5.8691398467635345,5.9048928733104304,5.840449999999109
16.988,5.841149999999108,5.869839846763535,5.905592873310431,5.841149999999108
16.99,5.841849999999108,5.870539846763534,5.90629287331043,5.841849999999108
16.992,5.842549999999108,5.871239846763534,5.90699287331043,5.842549999999108
16.994,5.843249999999108,5.871939846763534,5.90769287331043,5.843249999999108
16.996,5.843949999999108,5.8726398467635335,5.908392873310429,5.843949999999108
16.998,5.844649999999108,5.873339846763534,5.9090928733104295,5.844649999999108
17.0,5.845349999999107,5.874039846763534,5.909792873310429,5.845349999999107
17.002,5.846049999999107,5.874739846763533,5.910492873310429,5.846049999999107
17.004,5.846749999999107,5.875439846763533,5.911192873310429,5.846749999999107
17.006,5.847449999999107,5.876139846763532,5.911892873310428,5.847449999999107
17.008,5.848149999999107,5.8768398467635325,5.9125928733104285,5.848149999999107
17.01,5.848849999999106,5.877539846763533,5.913292873310429,5.848849999999106
17.012,5.849549999999106,5.878239846763532,5.913992873310428,5.849549999999106
17.014,5.850249999999106,5.878939846763532,5.914692873310428,5.850249999999106
17.016,5.850949999999106,5.879639846763532,5.915392873310427,5.850949999999106
17.018,5.851649999999106,5.8803398467635315,5.916092873310427,5.851649999999106
17.02,5.852349999999105,5.881039846763532,5.916792873310428,5.852349999999105
17.022,5.853049999999105,5.881739846763531,5.917492873310427,5.853049999999105
17.024,5.853749999999105,5.882439846763531,5.918192873310427,5.853749999999105
17.026,5.854449999999105,5.883139846763531,5.918892873310427,5.854449999999105
17.028,5.855149999999105,5.8838398467635304,5.919592873310426,5.855149999999105
17.03,5.855849999999105,5.884539846763531,5.9202928733104265,5.855849999999105
17.032,5.856549999999104,5.885239846763531,5.920992873310427,5.856549999999104
17.034,5.857249999999104,5.88593984676353,5.921692873310426,5.857249999999104
17.036,5.8579499999991045,5.88663984676353,5.922392873310426,5.8579499999991045
17.038,5.858649999999104,5.88733984676353,5.923092873310425,5.858649999999104
17.04,5.859349999999104,5.8880398467635295,5.9237928733104255,5.859349999999104
17.042,5.860049999999103,5.88873984676353,5.924492873310426,5.860049999999103
17.044,5.860749999999103,5.889439846763529,5.925192873310425,5.860749999999103
17.046,5.861449999999103,5.890139846763529,5.925892873310425,5.861449999999103
17.048,5.862149999999103,5.890839846763529,5.926592873310425,5.862149999999103
17.05,5.862849999999103,5.8915398467635285,5.927292873310424,5.862849999999103
17.052,5.863549999999103,5.892239846763529,5.927992873310425,5.863549999999103
17.054,5.864249999999102,5.892939846763529,5.928692873310424,5.864249999999102
17.056,5.864949999999102,5.893639846763528,5.929392873310424,5.864949999999102
17.058,5.8656499999991025,5.894339846763528,5.930092873310424,5.8656499999991025
17.06,5.866349999999102,5.895039846763527,5.930792873310423,5.866349999999102
17.062,5.867049999999102,5.895739846763528,5.9314928733104235,5.867049999999102
17.064,5.867749999999101,5.896439846763528,5.932192873310424,5.867749999999101
17.066,5.868449999999101,5.897139846763527,5.932892873310423,5.868449999999101
17.068,5.8691499999991015,5.897839846763527,5.933592873310423,5.8691499999991015
17.07,5.869849999999101,5.898539846763527,5.934292873310423,5.869849999999101
17.072,5.870549999999101,5.8992398467635265,5.9349928733104225,5.870549999999101
17.074,5.871249999999101,5.899939846763527,5.935692873310423,5.871249999999101
17.076,5.8719499999991,5.900639846763527,5.936392873310422,5.8719499999991
17.078,5.8726499999991,5.901339846763526,5.937092873310422,5.8726499999991
17.08,5.8733499999991,5.902039846763526,5.937792873310422,5.8733499999991
17.082,5.8740499999991,5.9027398467635255,5.938492873310421,5.8740499999991
17.084,5.8747499999991,5.903439846763526,5.939192873310422,5.8747499999991
17.086,5.875449999999099,5.904139846763526,5.939892873310422,5.875449999999099
17.088,5.876149999999099,5.904839846763525,5.940592873310421,5.876149999999099
17.09,5.8768499999990995,5.905539846763525,5.941292873310421,5.8768499999990995
17.092,5.877549999999099,5.906239846763525,5.941992873310421,5.877549999999099
17.094,5.878249999999099,5.906939846763525,5.9426928733104205,5.878249999999099
17.096,5.878949999999099,5.907639846763525,5.943392873310421,5.878949999999099
17.098,5.879649999999098,5.908339846763524,5.94409287331042,5.879649999999098
17.1,5.8803499999990985,5.909039846763524,5.94479287331042,5.8803499999990985
17.102,5.881049999999098,5.909739846763524,5.94549287331042,5.881049999999098
17.104,5.881749999999098,5.9104398467635235,5.9461928733104195,5.881749999999098
17.106,5.882449999999098,5.911139846763524,5.94689287331042,5.882449999999098
17.108,5.883149999999097,5.911839846763524,5.94759287331042,5.883149999999097
17.11,5.883849999999097,5.912539846763523,5.948292873310419,5.883849999999097
17.112,5.884549999999098,5.913239846763523,5.948992873310419,5.884549999999098
17.114,5.885249999999097,5.913939846763523,5.949692873310418,5.885249999999097
17.116,5.885949999999097,5.914639846763523,5.9503928733104186,5.885949999999097
17.118,5.886649999999096,5.915339846763523,5.951092873310419,5.886649999999096
17.12,5.887349999999096,5.916039846763522,5.951792873310418,5.887349999999096
17.122,5.8880499999990965,5.916739846763522,5.952492873310418,5.8880499999990965
17.124,5.888749999999096,5.917439846763522,5.953192873310418,5.888749999999096
17.126,5.889449999999096,5.918139846763522,5.9538928733104175,5.889449999999096
17.128,5.890149999999096,5.918839846763522,5.954592873310418,5.890149999999096
17.13,5.890849999999095,5.919539846763522,5.955292873310418,5.890849999999095
17.132,5.8915499999990955,5.920239846763521,5.955992873310417,5.8915499999990955
17.134,5.892249999999096,5.920939846763521,5.956692873310417,5.892249999999096
17.136,5.892949999999095,5.921639846763521,5.9573928733104164,5.892949999999095
17.138,5.893649999999095,5.922339846763521,5.958092873310417,5.893649999999095
17.14,5.894349999999094,5.923039846763521,5.958792873310417,5.894349999999094
17.142,5.895049999999094,5.92373984676352,5.959492873310416,5.895049999999094
17.144,5.8957499999990945,5.92443984676352,5.960192873310416,5.8957499999990945
17.146,5.896449999999094,5.92513984676352,5.960892873310416,5.896449999999094
17.148,5.897149999999094,5.92583984676352,5.9615928733104155,5.897149999999094
17.15,5.897849999999094,5.92653984676352,5.962292873310416,5.897849999999094
17.152,5.898549999999093,5.92723984676352,5.962992873310415,5.898549999999093
17.154,5.8992499999990935,5.927939846763519,5.963692873310415,5.8992499999990935
17.156,5.899949999999093,5.928639846763519,5.964392873310415,5.899949999999093
17.158,5.900649999999093,5.9293398467635186,5.9650928733104145,5.900649999999093
17.16,5.901349999999093,5.930039846763519,5.965792873310415,5.901349999999093
17.162,5.902049999999092,5.930739846763519,5.966492873310415,5.902049999999092
17.164,5.9027499999990924,5.931439846763518,5.967192873310414,5.9027499999990924
17.166,5.903449999999093,5.932139846763518,5.967892873310414,5.903449999999093
17.168,5.904149999999092,5.932839846763518,5.968592873310414,5.904149999999092
17.17,5.904849999999092,5.933539846763518,5.969292873310414,5.904849999999092
17.172,5.905549999999092,5.934239846763518,5.969992873310414,5.905549999999092
17.174,5.906249999999091,5.934939846763518,5.970692873310413,5.906249999999091
17.176,5.9069499999990915,5.935639846763517,5.971392873310413,5.9069499999990915
17.178,5.907649999999091,5.936339846763517,5.972092873310413,5.907649999999091
17.18,5.908349999999091,5.937039846763517,5.9727928733104125,5.908349999999091
17.182,5.909049999999091,5.937739846763517,5.973492873310413,5.909049999999091
17.184,5.90974999999909,5.938439846763517,5.974192873310413,5.90974999999909
17.186,5.9104499999990905,5.939139846763516,5.974892873310412,5.9104499999990905
17.188,5.911149999999091,5.939839846763516,5.975592873310412,5.911149999999091
17.19,5.91184999999909,5.940539846763516,5.9762928733104115,5.91184999999909
17.192,5.91254999999909,5.941239846763516,5.976992873310412,5.91254999999909
17.194,5.913249999999089,5.941939846763516,5.977692873310412,5.913249999999089
17.196,5.913949999999089,5.942639846763515,5.978392873310411,5.913949999999089
17.198,5.91464999999909,5.943339846763515,5.979092873310411,5.91464999999909
17.2,5.915349999999089,5.944039846763515,5.979792873310411,5.915349999999089
17.202,5.916049999999089,5.944739846763515,5.980492873310411,5.916049999999089
17.204,5.916749999999089,5.945439846763515,5.981192873310411,5.916749999999089
17.206,5.917449999999088,5.946139846763515,5.981892873310411,5.917449999999088
17.208,5.9181499999990885,5.946839846763514,5.98259287331041,5.9181499999990885
17.21,5.918849999999089,5.947539846763514,5.98329287331041,5.918849999999089
17.212,5.919549999999088,5.9482398467635145,5.9839928733104095,5.919549999999088
17.214,5.920249999999088,5.948939846763514,5.98469287331041,5.920249999999088
17.216,5.920949999999087,5.949639846763514,5.98539287331041,5.920949999999087
17.218,5.9216499999990875,5.950339846763513,5.986092873310409,5.9216499999990875
17.22,5.922349999999088,5.951039846763513,5.986792873310409,5.922349999999088
17.222,5.923049999999087,5.951739846763513,5.987492873310409,5.923049999999087
17.224,5.923749999999087,5.952439846763513,5.988192873310409,5.923749999999087
17.226,5.924449999999087,5.953139846763513,5.988892873310409,5.924449999999087
17.228,5.925149999999086,5.953839846763513,5.989592873310408,5.925149999999086
17.23,5.925849999999087,5.954539846763512,5.990292873310408,5.925849999999087
17.232,5.926549999999086,5.955239846763512,5.990992873310408,5.926549999999086
17.234,5.927249999999086,5.955939846763512,5.991692873310408,5.927249999999086
17.236,5.927949999999086,5.956639846763512,5.992392873310408,5.927949999999086
17.238,5.928649999999085,5.957339846763512,5.993092873310408,5.928649999999085
17.24,5.9293499999990855,5.958039846763511,5.993792873310407,5.9293499999990855
17.242,5.930049999999086,5.958739846763511,5.994492873310407,5.930049999999086
17.244,5.930749999999085,5.9594398467635115,5.995192873310407,5.930749999999085
17.246,5.931449999999085,5.960139846763511,5.995892873310407,5.931449999999085
17.248,5.932149999999085,5.960839846763511,5.996592873310407,5.932149999999085
17.25,5.9328499999990845,5.961539846763511,5.997292873310406,5.9328499999990845
17.252,5.933549999999085,5.96223984676351,5.997992873310406,5.933549999999085
17.254,5.934249999999084,5.96293984676351,5.998692873310406,5.934249999999084
17.256,5.934949999999084,5.96363984676351,5.999392873310406,5.934949999999084
17.258,5.935649999999084,5.96433984676351,6.000092873310406,5.935649999999084
17.26,5.936349999999083,5.96503984676351,6.000792873310406,5.936349999999083
17.262,5.937049999999084,5.965739846763509,6.001492873310405,5.937049999999084
17.264,5.937749999999084,5.966439846763509,6.002192873310405,5.937749999999084
17.266,5.938449999999083,5.9671398467635095,6.0028928733104046,5.938449999999083
17.268,5.939149999999083,5.967839846763509,6.003592873310405,5.939149999999083
17.27,5.939849999999082,5.968539846763509,6.004292873310405,5.939849999999082
17.272,5.9405499999990825,5.969239846763508,6.004992873310404,5.9405499999990825
17.274,5.941249999999083,5.969939846763508,6.005692873310404,5.941249999999083
17.276,5.941949999999082,5.9706398467635085,6.006392873310404,5.941949999999082
17.278,5.942649999999082,5.971339846763508,6.007092873310404,5.942649999999082
17.28,5.943349999999082,5.972039846763508,6.007792873310404,5.943349999999082
17.282,5.9440499999990815,5.972739846763508,6.008492873310404,5.9440499999990815
17.284,5.944749999999082,5.973439846763507,6.009192873310403,5.944749999999082
17.286,5.945449999999082,5.974139846763507,6.009892873310403,5.945449999999082
17.288,5.946149999999081,5.9748398467635075,6.010592873310403,5.946149999999081
17.29,5.946849999999081,5.975539846763507,6.011292873310403,5.946849999999081
17.292,5.94754999999908,5.976239846763507,6.011992873310403,5.94754999999908
17.294,5.9482499999990806,5.976939846763506,6.012692873310402,5.9482499999990806
17.296,5.948949999999081,5.977639846763506,6.013392873310402,5.948949999999081
17.298,5.94964999999908,5.9783398467635065,6.014092873310402,5.94964999999908
17.3,5.95034999999908,5.979039846763506,6.014792873310402,5.95034999999908
17.302,5.95104999999908,5.979739846763506,6.015492873310402,5.95104999999908
17.304,5.9517499999990795,5.980439846763506,6.016192873310402,5.9517499999990795
17.306,5.95244999999908,5.981139846763505,6.016892873310401,5.95244999999908
17.308,5.95314999999908,5.981839846763505,6.017592873310401,5.95314999999908
17.31,5.953849999999079,5.982539846763505,6.018292873310401,5.953849999999079
17.312,5.954549999999079,5.983239846763505,6.018992873310401,5.954549999999079
17.314,5.9552499999990784,5.983939846763505,6.019692873310401,5.9552499999990784
17.316,5.955949999999079,5.984639846763504,6.0203928733104,5.955949999999079
17.318,5.956649999999079,5.985339846763504,6.0210928733104,5.956649999999079
17.32,5.957349999999078,5.9860398467635045,6.0217928733104005,5.957349999999078
17.322,5.958049999999078,5.986739846763504,6.0224928733104,5.958049999999078
17.324,5.958749999999078,5.987439846763504,6.0231928733104,5.958749999999078
17.326,5.9594499999990775,5.988139846763504,6.023892873310399,5.9594499999990775
17.328,5.960149999999078,5.988839846763503,6.024592873310399,5.960149999999078
17.33,5.960849999999077,5.9895398467635035,6.025292873310399,5.960849999999077
17.332,5.961549999999077,5.990239846763503,6.025992873310399,5.961549999999077
17.334,5.962249999999077,5.990939846763503,6.026692873310399,5.962249999999077
17.336,5.9629499999990765,5.991639846763503,6.027392873310399,5.9629499999990765
17.338,5.963649999999077,5.992339846763502,6.028092873310398,5.963649999999077
17.34,5.964349999999077,5.993039846763502,6.028792873310398,5.964349999999077
17.342,5.965049999999076,5.993739846763503,6.0294928733103985,5.965049999999076
17.344,5.965749999999076,5.994439846763502,6.030192873310398,5.965749999999076
17.346,5.966449999999076,5.995139846763502,6.030892873310398,5.966449999999076
17.348,5.967149999999076,5.995839846763502,6.031592873310397,5.967149999999076
17.35,5.967849999999076,5.996539846763501,6.032292873310397,5.967849999999076
17.352,5.968549999999075,5.9972398467635015,6.0329928733103975,5.968549999999075
17.354,5.969249999999075,5.997939846763501,6.033692873310397,5.969249999999075
17.356,5.969949999999075,5.998639846763501,6.034392873310397,5.969949999999075
17.358,5.9706499999990745,5.999339846763501,6.035092873310397,5.9706499999990745
17.36,5.971349999999075,6.0000398467635,6.035792873310396,5.971349999999075
17.362,5.972049999999075,6.0007398467635005,6.036492873310396,5.972049999999075
17.364,5.972749999999074,6.001439846763501,6.037192873310396,5.972749999999074
17.366,5.973449999999074,6.0021398467635,6.037892873310396,5.973449999999074
17.368,5.9741499999990735,6.0028398467635,6.038592873310396,5.9741499999990735
17.37,5.974849999999074,6.003539846763499,6.039292873310395,5.974849999999074
17.372,5.975549999999074,6.004239846763499,6.039992873310395,5.975549999999074
17.374,5.976249999999073,6.0049398467635,6.0406928733103955,5.976249999999073
17.376,5.976949999999073,6.005639846763499,6.041392873310395,5.976949999999073
17.378,5.977649999999073,6.006339846763499,6.042092873310395,5.977649999999073
17.38,5.978349999999073,6.007039846763499,6.042792873310395,5.978349999999073
17.382,5.979049999999073,6.007739846763498,6.043492873310394,5.979049999999073
17.384,5.979749999999073,6.0084398467634985,6.0441928733103945,5.979749999999073
17.386,5.980449999999072,6.009139846763499,6.044892873310394,5.980449999999072
17.388,5.981149999999072,6.009839846763498,6.045592873310394,5.981149999999072
17.39,5.9818499999990715,6.010539846763498,6.046292873310394,5.9818499999990715
17.392,5.982549999999072,6.011239846763497,6.046992873310393,5.982549999999072
17.394,5.983249999999072,6.0119398467634975,6.047692873310393,5.983249999999072
17.396,5.983949999999071,6.012639846763498,6.0483928733103935,5.983949999999071
17.398,5.984649999999071,6.013339846763497,6.049092873310393,5.984649999999071
17.4,5.985349999999071,6.014039846763497,6.049792873310393,5.985349999999071
17.402,5.986049999999071,6.014739846763497,6.050492873310392,5.986049999999071
17.404,5.986749999999071,6.015439846763496,6.051192873310392,5.986749999999071
17.406,5.98744999999907,6.016139846763497,6.0518928733103925,5.98744999999907
17.408,5.98814999999907,6.016839846763496,6.052592873310392,5.98814999999907
17.41,5.98884999999907,6.017539846763496,6.053292873310392,5.98884999999907
17.412,5.98954999999907,6.018239846763496,6.053992873310392,5.98954999999907
17.414,5.99024999999907,6.018939846763495,6.054692873310391,5.99024999999907
17.416,5.99094999999907,6.0196398467634955,6.055392873310391,5.99094999999907
17.418,5.991649999999069,6.020339846763496,6.056092873310392,5.991649999999069
17.42,5.992349999999069,6.021039846763495,6.056792873310391,5.992349999999069
17.422,5.993049999999069,6.021739846763495,6.057492873310391,5.993049999999069
17.424,5.993749999999069,6.022439846763495,6.05819287331039,5.993749999999069
17.426,5.994449999999069,6.0231398467634945,6.05889287331039,5.994449999999069
17.428,5.995149999999068,6.023839846763495,6.0595928733103905,5.995149999999068
17.43,5.995849999999068,6.024539846763494,6.06029287331039,5.995849999999068
17.432,5.996549999999068,6.025239846763494,6.06099287331039,5.996549999999068
17.434,5.997249999999068,6.025939846763494,6.06169287331039,5.997249999999068
17.436,5.997949999999068,6.026639846763493,6.062392873310389,5.997949999999068
17.438,5.998649999999068,6.0273398467634935,6.0630928733103895,5.998649999999068
17.44,5.999349999999067,6.028039846763494,6.063792873310389,5.999349999999067
17.442,6.000049999999067,6.028739846763493,6.064492873310389,6.000049999999067
17.444,6.0007499999990666,6.029439846763493,6.065192873310389,6.0007499999990666
17.446,6.001449999999067,6.030139846763492,6.065892873310388,6.001449999999067
17.448,6.002149999999067,6.0308398467634925,6.066592873310388,6.002149999999067
17.45,6.002849999999066,6.031539846763493,6.067292873310389,6.002849999999066
17.452,6.003549999999066,6.032239846763492,6.067992873310388,6.003549999999066
17.454,6.004249999999066,6.032939846763492,6.068692873310388,6.004249999999066
17.456,6.004949999999066,6.033639846763492,6.069392873310388,6.004949999999066
17.458,6.005649999999066,6.034339846763491,6.070092873310387,6.005649999999066
17.46,6.006349999999066,6.035039846763492,6.0707928733103875,6.006349999999066
17.462,6.007049999999065,6.035739846763492,6.071492873310387,6.007049999999065
17.464,6.007749999999065,6.036439846763491,6.072192873310387,6.007749999999065
17.466,6.008449999999065,6.037139846763491,6.072892873310387,6.008449999999065
17.468,6.009149999999065,6.03783984676349,6.073592873310386,6.009149999999065
17.47,6.009849999999065,6.0385398467634905,6.0742928733103865,6.009849999999065
17.472,6.010549999999064,6.039239846763491,6.074992873310387,6.010549999999064
17.474,6.011249999999064,6.03993984676349,6.075692873310386,6.011249999999064
17.476,6.011949999999064,6.04063984676349,6.076392873310386,6.011949999999064
17.478,6.012649999999064,6.04133984676349,6.077092873310385,6.012649999999064
17.48,6.013349999999064,6.0420398467634895,6.077792873310385,6.013349999999064
17.482,6.014049999999063,6.04273984676349,6.078492873310386,6.014049999999063
17.484,6.014749999999063,6.043439846763489,6.079192873310385,6.014749999999063
17.486,6.015449999999063,6.044139846763489,6.079892873310385,6.015449999999063
17.488,6.016149999999063,6.044839846763489,6.080592873310385,6.016149999999063
17.49,6.016849999999063,6.045539846763488,6.081292873310384,6.016849999999063
17.492,6.017549999999063,6.046239846763489,6.0819928733103845,6.017549999999063
17.494,6.018249999999062,6.046939846763489,6.082692873310385,6.018249999999062
17.496,6.018949999999062,6.047639846763488,6.083392873310384,6.018949999999062
17.498,6.0196499999990625,6.048339846763488,6.084092873310384,6.0196499999990625
17.5,6.020349999999062,6.049039846763488,6.084792873310383,6.020349999999062
17.502,6.021049999999062,6.0497398467634875,6.0854928733103835,6.021049999999062
17.504,6.021749999999061,6.050439846763488,6.086192873310384,6.021749999999061
17.506,6.022449999999061,6.051139846763487,6.086892873310383,6.022449999999061
17.508,6.023149999999061,6.051839846763487,6.087592873310383,6.023149999999061
17.51,6.023849999999061,6.052539846763487,6.088292873310383,6.023849999999061
17.512,6.024549999999061,6.0532398467634865,6.088992873310382,6.024549999999061
17.514,6.025249999999061,6.053939846763487,6.089692873310383,6.025249999999061
17.516,6.02594999999906,6.054639846763487,6.090392873310382,6.02594999999906
17.518,6.02664999999906,6.055339846763486,6.091092873310382,6.02664999999906
17.52,6.0273499999990605,6.056039846763486,6.091792873310382,6.0273499999990605
17.522,6.02804999999906,6.056739846763485,6.092492873310381,6.02804999999906
